DC024,DC025,DC205,DC206,DC207,DC208,DC209,DC210,DC211,DC212,DC213,DC214,DC215,DC216,DC217,DC219,DC220,DC226,DC230a,DC230b,DC232,DC232b,DC235,DC237,DC237a,DC237b,DC237c,DC237d,DC237e,DC237f,DC241,DC242,DC244,DC246,DC252,DC270a,DC109,DC142a,DC201
52,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,33.0,2.0,2,1,26.0,5.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,21.0,54.0,1.0
52,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,31.0,2.0,4,1,77.0,8.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,11.0,21.0,1.0
52,2,17.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,21.0,36.0,33.0,2.0,4,2,21.0,8.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,21.0,48.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,23.0,33.0,2.0,3,2,80.0,8.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2,11.0,56.0,1.0
52,2,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,36.0,33.0,3.0,2,1,80.0,8.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,21.0,42.0,1.0
52,2,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,36.0,33.0,2.0,2,1,29.0,5.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,21.0,54.0,1.0
52,2,31.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,35.0,31.0,3.0,4,2,49.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2,31.0,48.0,1.0
52,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,36.0,33.0,1.0,1,2,57.0,8.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,31.0,66.0,1.0
52,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,31.0,2.0,2,1,72.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1,31.0,48.0,1.0
52,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,36.0,33.0,2.0,2,1,37.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,31.0,54.0,1.0
52,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,31.0,31.0,1.0,2,1,31.0,8.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,31.0,18.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,23.0,31.0,2.0,2,1,35.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,56.0,1.0
52,2,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,31.0,33.0,1.0,2,1,38.0,5.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,21.0,40.0,1.0
52,2,17.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,36.0,33.0,2.0,4,2,54.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3,21.0,63.0,1.0
52,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,23.0,31.0,2.0,4,1,60.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,21.0,27.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,23.0,31.0,2.0,2,1,41.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,11.0,48.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,23.0,31.0,1.0,2,1,31.0,5.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,11.0,28.0,1.0
52,2,31.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,36.0,33.0,2.0,4,1,58.0,8.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,31.0,48.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,36.0,33.0,1.0,2,1,34.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,11.0,48.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,35.0,2.0,1,2,35.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,120.0,1.0
52,2,16.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,33.0,4.0,4,1,41.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,12.0,64.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,23.0,31.0,2.0,4,1,39.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3,11.0,36.0,1.0
52,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,33.0,0.0,1,1,55.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,31.0,48.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,23.0,32.0,2.0,2,1,31.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4,11.0,72.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,23.0,33.0,3.0,4,1,31.0,8.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2,11.0,72.0,1.0
52,2,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,36.0,33.0,2.0,1,2,70.0,8.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1,12.0,72.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,33.0,5.0,4,1,59.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,11.0,150.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,35.0,3.0,1,2,62.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5,11.0,108.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,35.0,33.0,2.0,1,2,33.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4,11.0,30.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,33.0,2.0,2,1,36.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5,11.0,54.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,31.0,4.0,4,1,38.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,3,11.0,108.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,34.0,3.0,4,1,56.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2,11.0,91.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,35.0,3.0,2,1,31.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5,11.0,200.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,4.0,4,1,46.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,11.0,130.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,35.0,3.0,4,1,37.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4,11.0,108.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,31.0,4.0,5,1,49.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4,11.0,126.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,31.0,5.0,4,1,58.0,5.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,11.0,77.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,4.0,2,1,60.0,5.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,3,11.0,84.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,31.0,1.0,2,1,32.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,11.0,56.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,23.0,33.0,3.0,4,1,47.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,11.0,48.0,1.0
52,1,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,35.0,31.0,1.0,1,1,29.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,11.0,18.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,21.0,36.0,33.0,2.0,2,1,53.0,8.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,11.0,45.0,1.0
52,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,31.0,1.0,2,1,57.0,8.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21.0,35.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,23.0,31.0,2.0,4,1,56.0,5.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,11.0,35.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,23.0,31.0,4.0,2,1,32.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3,11.0,70.0,1.0
52,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,36.0,31.0,1.0,4,1,70.0,8.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,11.0,16.0,1.0
52,2,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,36.0,33.0,1.0,1,1,21.0,8.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,21.0,48.0,1.0
52,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,33.0,1.0,4,1,65.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,21.0,35.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,31.0,2.0,4,1,40.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4,11.0,40.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,36.0,33.0,1.0,2,1,34.0,5.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2,11.0,42.0,1.0
52,2,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,23.0,31.0,2.0,2,1,31.0,8.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,21.0,54.0,1.0
52,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,33.0,2.0,1,2,29.0,5.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1,21.0,70.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,36.0,33.0,1.0,1,1,33.0,8.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,11.0,63.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,36.0,31.0,2.0,4,1,59.0,8.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,11.0,60.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,36.0,33.0,2.0,4,2,30.0,8.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,11.0,54.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,36.0,31.0,2.0,4,1,26.0,8.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,11.0,45.0,1.0
52,2,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,36.0,33.0,3.0,4,1,26.0,8.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,21.0,40.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,23.0,31.0,3.0,4,1,48.0,8.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2,11.0,77.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,36.0,33.0,2.0,4,1,53.0,5.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,11.0,78.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,36.0,33.0,2.0,4,1,51.0,8.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,11.0,42.0,1.0
52,2,17.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,36.0,33.0,2.0,2,1,33.0,5.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,21.0,32.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,31.0,4.0,4,1,64.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,11.0,128.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,21.0,36.0,33.0,1.0,4,1,45.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,11.0,91.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,36.0,33.0,3.0,4,1,46.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,11.0,80.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,23.0,32.0,2.0,2,1,29.0,5.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,48.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,31.0,3.0,2,1,45.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,11.0,55.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,33.0,5.0,3,2,49.0,8.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5,11.0,84.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,36.0,31.0,2.0,4,1,29.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,11.0,91.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,33.0,3.0,4,1,59.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4,11.0,117.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,31.0,4.0,4,1,49.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4,11.0,96.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,33.0,1.0,1,2,20.0,5.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,36.0,1.0
52,2,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,31.0,1.0,4,1,39.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5,11.0,40.0,1.0
52,2,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,36.0,33.0,2.0,4,1,48.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4,11.0,54.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,36.0,33.0,3.0,4,1,60.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4,11.0,105.0,1.0
52,2,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,36.0,33.0,2.0,4,1,41.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,11.0,50.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,31.0,33.0,2.0,2,1,45.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,11.0,60.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,36.0,33.0,2.0,2,1,35.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,11.0,75.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,31.0,33.0,2.0,4,1,46.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4,11.0,51.0,1.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,23.0,31.0,3.0,4,1,59.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3,11.0,63.0,1.0
52,2,17.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,31.0,1.0,1,1,27.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,21.0,20.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,2.0,4,1,41.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5,11.0,72.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,31.0,3.0,2,1,36.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5,11.0,120.0,1.0
52,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,31.0,2.0,2,1,40.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,50.0,1.0
52,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,34.0,33.0,2.0,4,2,33.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,31.0,49.0,0.0
52,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,35.0,33.0,2.0,4,2,32.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2,31.0,63.0,0.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,31.0,1.0,1,1,40.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,30.0,0.0
52,2,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,34.0,32.0,3.0,4,1,41.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,11.0,35.0,0.0
52,1,12.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,35.0,32.0,2.0,4,1,46.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,11.0,104.0,1.0
52,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,4,1,49.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,11.0,63.0,1.0
52,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,33.0,2.0,2,1,63.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,11.0,42.0,1.0
52,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,32.0,31.0,1.0,2,1,41.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1,11.0,49.0,1.0
52,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,31.0,6.0,4,1,50.0,8.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,11.0,132.0,1.0
52,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,32.0,33.0,2.0,4,1,50.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,11.0,91.0,1.0
52,1,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,35.0,31.0,2.0,2,1,56.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,11.0,64.0,1.0
